"AU","Parameter","CollectionDate","ResultValue","ID","month_num","month_day","Season","temp_update","ph_update"
"AR_11010006_001","Ammonia",2020-12-08,0.0500000007450581,299674,12,"Dec-8","ELA",13,8.3
"AR_11010006_001","Ammonia",2021-01-26,0.0299999993294477,317603,1,"Jan-26","ELA",8,8.4
"AR_11010006_001","Ammonia",2021-02-02,0.0299999993294477,306292,2,"Feb-2","ELA",7,8.5
"AR_11010006_4010","Ammonia",2018-06-19,0.0299999993294477,326828,6,"Jun-19","ELP",30,8.8
"AR_11010006_4010","Ammonia",2018-09-18,0.0299999993294477,356263,9,"Sep-18","ELP",29,6.6
"AR_11010006_4010","Ammonia",2018-12-11,0.0299999993294477,297078,12,"Dec-11","ELA",9,7.8
"AR_11010006_4010","Ammonia",2019-02-25,0.0299999993294477,324143,2,"Feb-25","ELA",7,8.3
"AR_11010006_4010","Ammonia",2019-06-25,0.0299999993294477,321235,6,"Jun-25","ELP",26,8.8
"AR_11010006_4010","Ammonia",2019-09-23,0.0299999993294477,295900,9,"Sep-23","ELP",29,8.6
"AR_11010006_4011","Ammonia",2018-06-19,0.0299999993294477,302391,6,"Jun-19","ELP",29,8.6
"AR_11010006_4011","Ammonia",2018-09-18,0.109999999403954,344365,9,"Sep-18","ELP",29,8.7
"AR_11010006_4011","Ammonia",2018-12-11,0.0700000002980232,309473,12,"Dec-11","ELA",10,7.8
"AR_11010006_4011","Ammonia",2019-02-25,0.0299999993294477,336484,2,"Feb-25","ELA",7,8.6
"AR_11010006_4011","Ammonia",2019-06-24,0.0299999993294477,298633,6,"Jun-24","ELP",26,8.8
"AR_11010006_4011","Ammonia",2019-09-23,0.300000011920929,357547,9,"Sep-23","ELP",28,8.4
"AR_11010007_002","Ammonia",2018-04-17,0.0318999998271465,328703,4,"Apr-17","ELP",16,7.5
"AR_11010007_002","Ammonia",2018-05-15,0.049600001424551,300603,5,"May-15","ELP",24,7.8
"AR_11010007_002","Ammonia",2018-06-12,0.0299999993294477,358952,6,"Jun-12","ELP",28,8.2
"AR_11010007_002","Ammonia",2018-07-24,0.0299999993294477,342260,7,"Jul-24","ELP",30,8.4
"AR_11010007_002","Ammonia",2018-08-14,0.0299999993294477,348687,8,"Aug-14","ELP",29,8.2
"AR_11010007_002","Ammonia",2018-09-04,0.0299999993294477,351241,9,"Sep-4","ELP",29,8.2
"AR_11010007_002","Ammonia",2018-10-09,0.0299999993294477,347027,10,"Oct-9","ELP",26,8.3
"AR_11010007_002","Ammonia",2018-11-06,0.0399999991059303,319557,11,"Nov-6","ELA",12,8
"AR_11010007_002","Ammonia",2018-12-17,0.0299999993294477,296110,12,"Dec-17","ELA",9,7.9
"AR_11010007_002","Ammonia",2019-01-15,0.0299999993294477,308646,1,"Jan-15","ELA",5,7.8
"AR_11010007_002","Ammonia",2019-02-19,0.0299999993294477,299673,2,"Feb-19","ELA",5,8.2
"AR_11010007_002","Ammonia",2019-03-05,0.0299999993294477,323307,3,"Mar-5","ELA",5,8.2
"AR_11010007_002","Ammonia",2019-04-09,0.0299999993294477,313848,4,"Apr-9","ELP",18,8.3
"AR_11010007_002","Ammonia",2019-05-21,0.0299999993294477,316583,5,"May-21","ELP",22,8.3
"AR_11010007_002","Ammonia",2019-07-30,0.0299999993294477,309539,7,"Jul-30","ELP",29,7.8
"AR_11010007_002","Ammonia",2019-08-27,0.0399999991059303,351641,8,"Aug-27","ELP",26,7.6
"AR_11010007_002","Ammonia",2019-09-17,0.0299999993294477,325501,9,"Sep-17","ELP",29,8.1
"AR_11010007_002","Ammonia",2019-10-22,0.0299999993294477,364258,10,"Oct-22","ELP",16,8.2
"AR_11010007_002","Ammonia",2019-11-12,0.0299999993294477,355639,11,"Nov-12","ELA",7,7.4
"AR_11010007_002","Ammonia",2019-12-10,0.0299999993294477,307533,12,"Dec-10","ELA",8,8
"AR_11010007_002","Ammonia",2020-01-14,0.0599999986588955,335957,1,"Jan-14","ELA",9,8.6
"AR_11010007_002","Ammonia",2020-02-11,0.0399999991059303,327247,2,"Feb-11","ELA",8,7
"AR_11010007_002","Ammonia",2020-03-30,0.0299999993294477,360360,3,"Mar-30","ELA",16,7.6
"AR_11010007_002","Ammonia",2020-04-14,0.0299999993294477,301453,4,"Apr-14","ELP",13,7.7
"AR_11010007_002","Ammonia",2020-05-26,0.0299999993294477,354058,5,"May-26","ELP",23,7.7
"AR_11010007_002","Ammonia",2020-06-30,0.0399999991059303,347220,6,"Jun-30","ELP",29,8
"AR_11010007_002","Ammonia",2020-07-28,0.0299999993294477,334315,7,"Jul-28","ELP",30,8.1
"AR_11010007_002","Ammonia",2020-08-18,0.0299999993294477,341843,8,"Aug-18","ELP",24,8.1
"AR_11010007_002","Ammonia",2020-09-01,0.0599999986588955,333367,9,"Sep-1","ELP",24,7.8
"AR_11010007_002","Ammonia",2020-10-06,0.0299999993294477,312380,10,"Oct-6","ELP",18,8.4
"AR_11010007_002","Ammonia",2020-12-08,0.0299999993294477,363696,12,"Dec-8","ELA",8,8
"AR_11010007_002","Ammonia",2021-01-19,0.0299999993294477,299935,1,"Jan-19","ELA",7,8.1
"AR_11010007_002","Ammonia",2021-02-09,0.0299999993294477,296980,2,"Feb-9","ELA",4,7.9
"AR_11010008_001","Ammonia",2018-04-17,0.0299999993294477,358885,4,"Apr-17","ELP",14,7.6
"AR_11010008_001","Ammonia",2018-05-15,0.0299999993294477,357129,5,"May-15","ELP",24,8.1
"AR_11010008_001","Ammonia",2018-06-12,0.032600000500679,310409,6,"Jun-12","ELP",25,8.1
"AR_11010008_001","Ammonia",2018-07-24,0.0299999993294477,324395,7,"Jul-24","ELP",28,8.2
"AR_11010008_001","Ammonia",2018-08-14,0.0299999993294477,304991,8,"Aug-14","ELP",27,8.3
"AR_11010008_001","Ammonia",2018-09-04,0.0299999993294477,346215,9,"Sep-4","ELP",27,8.3
"AR_11010008_001","Ammonia",2018-10-09,0.0299999993294477,299885,10,"Oct-9","ELP",24,8.3
"AR_11010008_001","Ammonia",2018-11-06,0.0299999993294477,365251,11,"Nov-6","ELA",13,8
"AR_11010008_001","Ammonia",2018-12-17,0.0299999993294477,305800,12,"Dec-17","ELA",10,8
"AR_11010008_001","Ammonia",2019-01-15,0.0299999993294477,331951,1,"Jan-15","ELA",7,8
"AR_11010008_001","Ammonia",2019-02-19,0.0299999993294477,334306,2,"Feb-19","ELA",6,8.2
"AR_11010008_001","Ammonia",2019-03-05,0.0299999993294477,339934,3,"Mar-5","ELA",8,8
"AR_11010008_001","Ammonia",2019-04-09,0.0299999993294477,323051,4,"Apr-9","ELP",19,8.1
"AR_11010008_001","Ammonia",2019-05-21,0.0299999993294477,363081,5,"May-21","ELP",22,8.3
"AR_11010008_001","Ammonia",2019-07-30,0.0299999993294477,343755,7,"Jul-30","ELP",26,7.8
"AR_11010008_001","Ammonia",2019-08-27,0.0299999993294477,339245,8,"Aug-27","ELP",24,7.9
"AR_11010008_001","Ammonia",2019-09-17,0.0299999993294477,305160,9,"Sep-17","ELP",26,8
"AR_11010008_001","Ammonia",2019-10-22,0.0299999993294477,295523,10,"Oct-22","ELP",16,8.3
"AR_11010008_001","Ammonia",2019-11-12,0.0299999993294477,298289,11,"Nov-12","ELA",9,7.9
"AR_11010008_001","Ammonia",2019-12-10,0.0299999993294477,327411,12,"Dec-10","ELA",10,8
"AR_11010008_001","Ammonia",2020-01-14,0.0399999991059303,319284,1,"Jan-14","ELA",9,8.2
"AR_11010008_001","Ammonia",2020-02-11,0.0399999991059303,316558,2,"Feb-11","ELA",9,7
"AR_11010008_001","Ammonia",2020-03-30,0.0299999993294477,295085,3,"Mar-30","ELA",15,7.6
"AR_11010008_001","Ammonia",2020-04-14,0.0299999993294477,334944,4,"Apr-14","ELP",13,7.9
"AR_11010008_001","Ammonia",2020-05-26,0.0399999991059303,301975,5,"May-26","ELP",21,7.6
"AR_11010008_001","Ammonia",2020-06-30,0.0299999993294477,355949,6,"Jun-30","ELP",25,7.4
"AR_11010008_001","Ammonia",2020-07-28,0.0299999993294477,298721,7,"Jul-28","ELP",27,8.2
"AR_11010008_001","Ammonia",2020-08-18,0.0299999993294477,343463,8,"Aug-18","ELP",25,8.3
"AR_11010008_001","Ammonia",2020-09-01,0.0299999993294477,308618,9,"Sep-1","ELP",23,8.2
"AR_11010008_001","Ammonia",2020-10-06,0.0299999993294477,331267,10,"Oct-6","ELP",17,8.4
"AR_11010008_001","Ammonia",2020-12-08,0.0299999993294477,325325,12,"Dec-8","ELA",9,8.3
"AR_11010008_001","Ammonia",2021-01-19,0.0299999993294477,349902,1,"Jan-19","ELA",8,8.1
"AR_11010008_001","Ammonia",2021-02-09,0.0299999993294477,322682,2,"Feb-9","ELA",6,8
"AR_11010009_005","Ammonia",2018-04-17,0.0299999993294477,329462,4,"Apr-17","ELP",14,7.9
"AR_11010009_005","Ammonia",2018-05-15,0.0346000008285046,346514,5,"May-15","ELP",24,7.8
"AR_11010009_005","Ammonia",2018-06-12,0.0299999993294477,314152,6,"Jun-12","ELP",26,8.2
"AR_11010009_005","Ammonia",2018-07-24,0.0299999993294477,323755,7,"Jul-24","ELP",29,8.2
"AR_11010009_005","Ammonia",2018-08-14,0.0299999993294477,313997,8,"Aug-14","ELP",27,8.1
"AR_11010009_005","Ammonia",2018-09-04,0.0299999993294477,319390,9,"Sep-4","ELP",28,8.2
"AR_11010009_005","Ammonia",2018-10-09,0.0299999993294477,308947,10,"Oct-9","ELP",25,8.3
"AR_11010009_005","Ammonia",2018-11-06,0.0299999993294477,362915,11,"Nov-6","ELA",12,8
"AR_11010009_005","Ammonia",2018-12-17,0.0299999993294477,296611,12,"Dec-17","ELA",10,8
"AR_11010009_005","Ammonia",2019-01-15,0.0299999993294477,317005,1,"Jan-15","ELA",6,7.9
"AR_11010009_005","Ammonia",2019-02-19,0.0299999993294477,334117,2,"Feb-19","ELA",5,8.2
"AR_11010009_005","Ammonia",2019-03-05,0.0299999993294477,355899,3,"Mar-5","ELA",6,8.2
"AR_11010009_005","Ammonia",2019-04-09,0.0299999993294477,355972,4,"Apr-9","ELP",19,8.2
"AR_11010009_005","Ammonia",2019-05-21,0.0299999993294477,341454,5,"May-21","ELP",22,8.2
"AR_11010009_005","Ammonia",2019-07-30,0.0299999993294477,299352,7,"Jul-30","ELP",28,7.6
"AR_11010009_005","Ammonia",2019-08-27,0.0299999993294477,310143,8,"Aug-27","ELP",25,7.6
"AR_11010009_005","Ammonia",2019-09-17,0.0299999993294477,366317,9,"Sep-17","ELP",27,8
"AR_11010009_005","Ammonia",2019-10-22,0.0299999993294477,355537,10,"Oct-22","ELP",16,8.3
"AR_11010009_005","Ammonia",2019-11-12,0.0299999993294477,351719,11,"Nov-12","ELA",8,7.6
"AR_11010009_005","Ammonia",2019-12-10,0.0299999993294477,329928,12,"Dec-10","ELA",9,8
"AR_11010009_005","Ammonia",2020-01-14,0.0599999986588955,312642,1,"Jan-14","ELA",9,8.1
"AR_11010009_005","Ammonia",2020-02-11,0.0399999991059303,318227,2,"Feb-11","ELA",9,6.9
"AR_11010009_005","Ammonia",2020-03-30,0.0299999993294477,329110,3,"Mar-30","ELA",16,7.7
"AR_11010009_005","Ammonia",2020-04-14,0.0599999986588955,335524,4,"Apr-14","ELP",13,7.8
"AR_11010009_005","Ammonia",2020-05-26,0.0299999993294477,347913,5,"May-26","ELP",22,7.7
"AR_11010009_005","Ammonia",2020-06-30,0.0299999993294477,366858,6,"Jun-30","ELP",26,7.7
"AR_11010009_005","Ammonia",2020-07-28,0.0299999993294477,307042,7,"Jul-28","ELP",29,8
"AR_11010009_005","Ammonia",2020-08-18,0.0299999993294477,297087,8,"Aug-18","ELP",30,8.2
"AR_11010009_005","Ammonia",2020-09-01,0.0299999993294477,297141,9,"Sep-1","ELP",24,7.9
"AR_11010009_005","Ammonia",2020-10-06,0.0299999993294477,316232,10,"Oct-6","ELP",17,8.2
"AR_11010009_005","Ammonia",2020-12-08,0.0299999993294477,338728,12,"Dec-8","ELA",8,8.1
"AR_11010009_005","Ammonia",2021-01-19,0.0299999993294477,298708,1,"Jan-19","ELA",7,8
"AR_11010009_005","Ammonia",2021-02-09,0.0299999993294477,337855,2,"Feb-9","ELA",4,7.9
"AR_11010009_4040","Ammonia",2020-08-10,0.0299999993294477,327229,8,"Aug-10","ELP",30,8.8
"AR_11010009_4040","Ammonia",2020-12-08,0.0399999991059303,363358,12,"Dec-8","ELA",9,8
"AR_11010009_4040","Ammonia",2021-03-08,0.0299999993294477,364874,3,"Mar-8","ELA",10,7.2
"AR_11010010_003","Ammonia",2018-04-17,0.0299999993294477,362395,4,"Apr-17","ELP",14,8.3
"AR_11010010_003","Ammonia",2018-05-15,0.0299999993294477,318301,5,"May-15","ELP",24,8.4
"AR_11010010_003","Ammonia",2018-06-12,0.0299999993294477,298999,6,"Jun-12","ELP",28,8.2
"AR_11010010_003","Ammonia",2018-07-24,0.0299999993294477,365868,7,"Jul-24","ELP",28,8.3
"AR_11010010_003","Ammonia",2018-08-14,0.0299999993294477,297814,8,"Aug-14","ELP",27,8.3
"AR_11010010_003","Ammonia",2018-09-04,0.0299999993294477,337787,9,"Sep-4","ELP",28,8.3
"AR_11010010_003","Ammonia",2018-10-09,0.0299999993294477,297684,10,"Oct-9","ELP",25,8.3
"AR_11010010_003","Ammonia",2018-11-06,0.0299999993294477,315273,11,"Nov-6","ELA",13,8.1
"AR_11010010_003","Ammonia",2018-12-17,0.0299999993294477,300723,12,"Dec-17","ELA",10,8.1
"AR_11010010_003","Ammonia",2019-01-15,0.0299999993294477,337471,1,"Jan-15","ELA",8,8.2
"AR_11010010_003","Ammonia",2019-02-19,0.0299999993294477,354254,2,"Feb-19","ELA",8,8
"AR_11010010_003","Ammonia",2019-03-05,0.0299999993294477,356930,3,"Mar-5","ELA",7,8.3
"AR_11010010_003","Ammonia",2019-04-09,0.0299999993294477,297997,4,"Apr-9","ELP",19,8.3
"AR_11010010_003","Ammonia",2019-05-21,0.0299999993294477,306205,5,"May-21","ELP",21,8.6
"AR_11010010_003","Ammonia",2019-07-30,0.0299999993294477,344282,7,"Jul-30","ELP",27,8.1
"AR_11010010_003","Ammonia",2019-08-27,0.0299999993294477,329639,8,"Aug-27","ELP",24,8.1
"AR_11010010_003","Ammonia",2019-09-17,0.0299999993294477,357433,9,"Sep-17","ELP",27,8.1
"AR_11010010_003","Ammonia",2019-10-22,0.0299999993294477,325765,10,"Oct-22","ELP",16,8.5
"AR_11010010_003","Ammonia",2019-11-12,0.0299999993294477,311172,11,"Nov-12","ELA",9,8.1
"AR_11010010_003","Ammonia",2019-12-10,0.0299999993294477,351603,12,"Dec-10","ELA",9,8.2
"AR_11010010_003","Ammonia",2020-01-14,0.0299999993294477,313216,1,"Jan-14","ELA",9,7.8
"AR_11010010_003","Ammonia",2020-02-11,0.0299999993294477,332635,2,"Feb-11","ELA",10,7
"AR_11010010_003","Ammonia",2020-03-30,0.0299999993294477,364243,3,"Mar-30","ELA",15,8.1
"AR_11010010_003","Ammonia",2020-04-14,0.0299999993294477,349935,4,"Apr-14","ELP",12,7.8
"AR_11010010_003","Ammonia",2020-05-26,0.0299999993294477,329390,5,"May-26","ELP",21,8
"AR_11010010_003","Ammonia",2020-06-30,0.0299999993294477,350988,6,"Jun-30","ELP",25,8.1
"AR_11010010_003","Ammonia",2020-07-28,0.0299999993294477,340142,7,"Jul-28","ELP",27,8.3
"AR_11010010_003","Ammonia",2020-08-18,0.0299999993294477,350242,8,"Aug-18","ELP",26,8.2
"AR_11010010_003","Ammonia",2020-09-01,0.0299999993294477,344153,9,"Sep-1","ELP",22,8.2
"AR_11010010_003","Ammonia",2020-10-06,0.0299999993294477,325376,10,"Oct-6","ELP",16,8.5
"AR_11010010_003","Ammonia",2020-12-08,0.0299999993294477,349852,12,"Dec-8","ELA",9,8.5
"AR_11010010_003","Ammonia",2021-01-19,0.0299999993294477,352004,1,"Jan-19","ELA",9,8.3
"AR_11010010_003","Ammonia",2021-02-09,0.0299999993294477,333893,2,"Feb-9","ELA",6,8.2
"AR_11010010_005","Ammonia",2018-04-10,0.0299999993294477,339214,4,"Apr-10","ELP",13,8.4
"AR_11010010_005","Ammonia",2018-05-08,0.0299999993294477,316320,5,"May-8","ELP",19,8.3
"AR_11010010_005","Ammonia",2018-06-12,0.0299999993294477,353856,6,"Jun-12","ELP",26,8.3
"AR_11010010_005","Ammonia",2018-07-10,0.0299999993294477,345930,7,"Jul-10","ELP",26,8
"AR_11010010_005","Ammonia",2018-08-07,0.0299999993294477,329608,8,"Aug-7","ELP",26,8.2
"AR_11010010_005","Ammonia",2018-09-11,0.0299999993294477,321963,9,"Sep-11","ELP",22,8.3
"AR_11010010_005","Ammonia",2018-10-22,0.0299999993294477,298469,10,"Oct-22","ELP",14,8.4
"AR_11010010_005","Ammonia",2018-11-13,0.0299999993294477,338748,11,"Nov-13","ELA",8,8.5
"AR_11010010_005","Ammonia",2018-12-03,0.0299999993294477,334727,12,"Dec-3","ELA",10,8.3
"AR_11010010_005","Ammonia",2019-01-08,0.0299999993294477,325407,1,"Jan-8","ELA",10,7.6
"AR_11010010_005","Ammonia",2019-02-05,0.0399999991059303,351770,2,"Feb-5","ELA",13,8.2
"AR_11010010_005","Ammonia",2019-03-12,0.0299999993294477,363506,3,"Mar-12","ELA",12,8.3
"AR_11010010_005","Ammonia",2019-04-23,0.0299999993294477,299369,4,"Apr-23","ELP",18,8
"AR_11010010_005","Ammonia",2019-05-14,0.0299999993294477,349422,5,"May-14","ELP",16,7.9
"AR_11010010_005","Ammonia",2019-06-18,0.0299999993294477,344685,6,"Jun-18","ELP",23,7.7
"AR_11010010_005","Ammonia",2019-07-30,0.0299999993294477,363925,7,"Jul-30","ELP",24,7.3
"AR_11010010_005","Ammonia",2019-08-06,0.0299999993294477,335160,8,"Aug-6","ELP",25,7.7
"AR_11010010_005","Ammonia",2019-09-03,0.0299999993294477,355156,9,"Sep-3","ELP",25,7.8
"AR_11010010_005","Ammonia",2019-10-01,0.0299999993294477,321702,10,"Oct-1","ELP",24,7.7
"AR_11010010_005","Ammonia",2019-11-12,0.0299999993294477,326510,11,"Nov-12","ELA",8,7.9
"AR_11010010_005","Ammonia",2019-12-10,0.0299999993294477,353566,12,"Dec-10","ELA",8,8.2
"AR_11010010_005","Ammonia",2020-01-14,0.0299999993294477,297910,1,"Jan-14","ELA",10,8.4
"AR_11010010_005","Ammonia",2020-02-04,0.0399999991059303,345395,2,"Feb-4","ELA",13,8.4
"AR_11010010_005","Ammonia",2020-03-10,0.0299999993294477,332653,3,"Mar-10","ELA",13,8.3
"AR_11010010_005","Ammonia",2020-04-14,0.0299999993294477,302052,4,"Apr-14","ELP",13,8.4
"AR_11010010_005","Ammonia",2020-05-05,0.0299999993294477,304655,5,"May-5","ELP",17,8.4
"AR_11010010_005","Ammonia",2020-06-02,0.0299999993294477,362042,6,"Jun-2","ELP",21,8.3
"AR_11010010_005","Ammonia",2020-07-14,0.0299999993294477,339857,7,"Jul-14","ELP",24,8.4
"AR_11010010_005","Ammonia",2020-08-04,0.0299999993294477,365429,8,"Aug-4","ELP",23,8.4
"AR_11010010_005","Ammonia",2020-09-15,0.0299999993294477,348756,9,"Sep-15","ELP",23,8.5
"AR_11010010_005","Ammonia",2020-10-27,0.0299999993294477,302416,10,"Oct-27","ELP",12,8.5
"AR_11010010_005","Ammonia",2020-12-08,0.0299999993294477,327242,12,"Dec-8","ELA",10,8.6
"AR_11010010_005","Ammonia",2021-01-26,0.0299999993294477,295673,1,"Jan-26","ELA",10,8.4
"AR_11010010_005","Ammonia",2021-02-02,0.0299999993294477,327011,2,"Feb-2","ELA",9,8.6
"AR_11010010_006","Ammonia",2018-04-10,0.0299999993294477,313159,4,"Apr-10","ELP",12,8.2
"AR_11010010_006","Ammonia",2018-05-08,0.0299999993294477,308302,5,"May-8","ELP",18,8.1
"AR_11010010_006","Ammonia",2018-06-12,0.0299999993294477,333496,6,"Jun-12","ELP",23,8
"AR_11010010_006","Ammonia",2018-07-10,0.0299999993294477,362782,7,"Jul-10","ELP",24,8.1
"AR_11010010_006","Ammonia",2018-08-07,0.0299999993294477,363156,8,"Aug-7","ELP",24,8.1
"AR_11010010_006","Ammonia",2018-09-11,0.0299999993294477,301067,9,"Sep-11","ELP",20,8.3
"AR_11010010_006","Ammonia",2018-10-22,0.0299999993294477,306150,10,"Oct-22","ELP",13,8.3
"AR_11010010_006","Ammonia",2018-11-13,0.0299999993294477,299879,11,"Nov-13","ELA",9,8.4
"AR_11010010_006","Ammonia",2018-12-03,0.0299999993294477,316882,12,"Dec-3","ELA",10,8.2
"AR_11010010_006","Ammonia",2019-01-08,0.0299999993294477,337931,1,"Jan-8","ELA",14,7.1
"AR_11010010_006","Ammonia",2019-02-05,0.0299999993294477,299209,2,"Feb-5","ELA",13,8.1
"AR_11010010_006","Ammonia",2019-03-12,0.0299999993294477,331676,3,"Mar-12","ELA",12,8.1
"AR_11010010_006","Ammonia",2019-04-23,0.0299999993294477,365969,4,"Apr-23","ELP",17,8
"AR_11010010_006","Ammonia",2019-05-14,0.0299999993294477,302755,5,"May-14","ELP",16,7.9
"AR_11010010_006","Ammonia",2019-06-18,0.0299999993294477,312494,6,"Jun-18","ELP",21,7.7
"AR_11010010_006","Ammonia",2019-07-30,0.0299999993294477,296618,7,"Jul-30","ELP",22,7.6
"AR_11010010_006","Ammonia",2019-08-06,0.0299999993294477,361864,8,"Aug-6","ELP",22,7.7
"AR_11010010_006","Ammonia",2019-09-03,0.0299999993294477,337297,9,"Sep-3","ELP",22,7.5
"AR_11010010_006","Ammonia",2019-10-01,0.0299999993294477,332401,10,"Oct-1","ELP",21,7.5
"AR_11010010_006","Ammonia",2019-11-12,0.0299999993294477,347923,11,"Nov-12","ELA",7,7.7
"AR_11010010_006","Ammonia",2019-12-10,0.0299999993294477,352552,12,"Dec-10","ELA",10,8.1
"AR_11010010_006","Ammonia",2020-01-14,0.0299999993294477,364953,1,"Jan-14","ELA",11,8.2
"AR_11010010_006","Ammonia",2020-02-04,0.0399999991059303,352911,2,"Feb-4","ELA",14,8.3
"AR_11010010_006","Ammonia",2020-03-10,0.0299999993294477,333565,3,"Mar-10","ELA",13,8.4
"AR_11010010_006","Ammonia",2020-04-14,0.0299999993294477,348775,4,"Apr-14","ELP",13,8.2
"AR_11010010_006","Ammonia",2020-05-05,0.0299999993294477,352832,5,"May-5","ELP",17,8.2
"AR_11010010_006","Ammonia",2020-06-02,0.0299999993294477,353081,6,"Jun-2","ELP",20,8.1
"AR_11010010_006","Ammonia",2020-07-14,0.0299999993294477,348464,7,"Jul-14","ELP",22,8.2
"AR_11010010_006","Ammonia",2020-08-04,0.0299999993294477,341364,8,"Aug-4","ELP",21,8.3
"AR_11010010_006","Ammonia",2020-09-15,0.0299999993294477,334929,9,"Sep-15","ELP",21,8.4
"AR_11010010_006","Ammonia",2020-10-27,0.0299999993294477,321594,10,"Oct-27","ELP",12,8.4
"AR_11010010_006","Ammonia",2020-12-08,0.0299999993294477,335868,12,"Dec-8","ELA",10,8.6
"AR_11010010_006","Ammonia",2021-01-26,0.0299999993294477,352040,1,"Jan-26","ELA",10,8.2
"AR_11010010_006","Ammonia",2021-02-02,0.0299999993294477,320062,2,"Feb-2","ELA",9,8.5
"AR_11010010_012","Ammonia",2018-04-10,0.0299999993294477,356242,4,"Apr-10","ELP",11,8.3
"AR_11010010_012","Ammonia",2018-05-08,0.0299999993294477,353458,5,"May-8","ELP",20,8.4
"AR_11010010_012","Ammonia",2018-06-12,0.0299999993294477,297313,6,"Jun-12","ELP",25,8.2
"AR_11010010_012","Ammonia",2018-07-10,0.0299999993294477,356041,7,"Jul-10","ELP",27,7.7
"AR_11010010_012","Ammonia",2018-08-07,0.0299999993294477,318999,8,"Aug-7","ELP",27,8.1
"AR_11010010_012","Ammonia",2018-09-11,0.0299999993294477,299994,9,"Sep-11","ELP",22,8.1
"AR_11010010_012","Ammonia",2018-10-22,0.0299999993294477,313560,10,"Oct-22","ELP",11,8.1
"AR_11010010_012","Ammonia",2018-11-13,0.0299999993294477,331333,11,"Nov-13","ELA",7,7.4
"AR_11010010_012","Ammonia",2018-12-03,0.0299999993294477,334284,12,"Dec-3","ELA",9,8
"AR_11010010_012","Ammonia",2019-01-08,0.0299999993294477,348503,1,"Jan-8","ELA",12,8.2
"AR_11010010_012","Ammonia",2019-02-05,0.0299999993294477,348988,2,"Feb-5","ELA",12,7.2
"AR_11010010_012","Ammonia",2019-03-12,0.0299999993294477,320477,3,"Mar-12","ELA",11,7.9
"AR_11010010_012","Ammonia",2019-04-23,0.0299999993294477,357256,4,"Apr-23","ELP",18,7.8
"AR_11010010_012","Ammonia",2019-05-14,0.0299999993294477,307557,5,"May-14","ELP",16,7.7
"AR_11010010_012","Ammonia",2019-06-18,0.0299999993294477,340494,6,"Jun-18","ELP",24,7.8
"AR_11010010_012","Ammonia",2019-07-30,0.0299999993294477,306321,7,"Jul-30","ELP",26,7.5
"AR_11010010_012","Ammonia",2019-08-06,0.0299999993294477,334797,8,"Aug-6","ELP",27,7.5
"AR_11010010_012","Ammonia",2019-09-03,0.0299999993294477,306678,9,"Sep-3","ELP",26,7.4
"AR_11010010_012","Ammonia",2019-10-01,0.0299999993294477,357831,10,"Oct-1","ELP",24,6.8
"AR_11010010_012","Ammonia",2019-11-12,0.0299999993294477,315383,11,"Nov-12","ELA",7,7.2
"AR_11010010_012","Ammonia",2019-12-10,0.0299999993294477,331630,12,"Dec-10","ELA",7,8.2
"AR_11010010_012","Ammonia",2020-01-14,0.0299999993294477,309346,1,"Jan-14","ELA",8,8.1
"AR_11010010_012","Ammonia",2020-02-04,0.0299999993294477,351905,2,"Feb-4","ELA",12,8.3
"AR_11010010_012","Ammonia",2020-03-10,0.0299999993294477,301512,3,"Mar-10","ELA",12,8.4
"AR_11010010_012","Ammonia",2020-04-14,0.0299999993294477,346066,4,"Apr-14","ELP",13,8.2
"AR_11010010_012","Ammonia",2020-05-05,0.0299999993294477,311708,5,"May-5","ELP",18,8.2
"AR_11010010_012","Ammonia",2020-06-02,0.0299999993294477,311504,6,"Jun-2","ELP",22,8.4
"AR_11010010_012","Ammonia",2020-07-14,0.0299999993294477,307350,7,"Jul-14","ELP",28,8.4
"AR_11010010_012","Ammonia",2020-08-04,0.0299999993294477,356629,8,"Aug-4","ELP",26,8.5
"AR_11010010_012","Ammonia",2020-09-15,0.0299999993294477,345638,9,"Sep-15","ELP",24,8.5
"AR_11010010_012","Ammonia",2020-10-27,0.0299999993294477,310001,10,"Oct-27","ELP",12,8.2
"AR_11010010_012","Ammonia",2020-12-08,0.0299999993294477,300078,12,"Dec-8","ELA",8,8.4
"AR_11010010_012","Ammonia",2021-01-26,0.0299999993294477,352086,1,"Jan-26","ELA",8,7.9
"AR_11010010_012","Ammonia",2021-02-02,0.0299999993294477,300403,2,"Feb-2","ELA",9,7.9
"AR_11010010_808","Ammonia",2018-04-10,0.0299999993294477,340847,4,"Apr-10","ELP",12,8
"AR_11010010_808","Ammonia",2018-05-08,0.0299999993294477,357117,5,"May-8","ELP",18,8.1
"AR_11010010_808","Ammonia",2018-06-12,0.0485000014305115,359800,6,"Jun-12","ELP",24,7.9
"AR_11010010_808","Ammonia",2018-07-10,0.0299999993294477,314861,7,"Jul-10","ELP",26,7.3
"AR_11010010_808","Ammonia",2018-08-07,0.0399999991059303,299042,8,"Aug-7","ELP",28,8
"AR_11010010_808","Ammonia",2018-09-11,0.0399999991059303,315558,9,"Sep-11","ELP",21,8
"AR_11010010_808","Ammonia",2018-10-22,0.0299999993294477,354004,10,"Oct-22","ELP",11,7.9
"AR_11010010_808","Ammonia",2018-11-13,0.0299999993294477,363761,11,"Nov-13","ELA",7,7.9
